Title,Artist,Peak_Position,Song ID,Song Popularity,Acousticness,Danceability,Energy,Liveness,Speechiness,Valence,Tempo,Instrumentalness,Loudness,Date
Girls Talk,Dave Edmunds,65,1ob8kJoyuWORG1kMYDyfq7,3.0,0.0954,0.569,0.7879999999999999,0.0327,0.032,0.895,128.874,0.0,-10.082,1979-08-29
Girls' School,Wings,33,,,,,,,,,,,,1977-11-16
Give A Little Bit More,Cliff Richard,41,,,,,,,,,,,,1981-04-22
Give A Little Bit,Supertramp,15,2hXPBvJ8vROvIXBngxGgWX,0.0,0.0884,0.5710000000000001,0.493,0.254,0.0371,0.452,93.97,0.00206,-15.138,1977-06-01
Give It All You Got,Chuck Mangione,18,5xQaJwfcHSAJ2z9PQtzSdW,9.0,0.0767,0.525,0.5589999999999999,0.23199999999999998,0.0333,0.8190000000000001,92.495,0.66,-11.035,1980-01-16
Give It To Me Baby,Rick James,40,0RNvV50xsSBH2rGZtK7kPt,20.0,0.00519,0.792,0.474,0.0989,0.0368,0.948,119.70200000000001,0.525,-9.192,1981-05-27
Give It Up,The Steve Miller Band,60,,,,,,,,,,,,1982-12-08
Give Me An Inch,Ian Matthews,67,,,,,,,,,,,,1979-04-04
Give Me The Night,George Benson,4,2iUPRQHHYsAttQ5jReruSE,32.0,0.33299999999999996,0.8170000000000001,0.628,0.024,0.0328,0.93,124.501,0.779,-13.514000000000001,1980-07-02
Giving It Up For Your Love,Delbert McClinton,8,1dQdR04EQNSV9hUEGlXmCF,9.0,0.254,0.541,0.905,0.955,0.0541,0.69,106.353,2.38e-06,-5.976,1980-12-03
Glide,Pleasure,55,72DjuTTrVXKVprjt1vAEID,0.0,0.16,0.682,0.231,0.153,0.0306,0.47700000000000004,117.00299999999999,0.442,-20.429000000000002,1979-12-05
Gloria,Laura Branigan,2,13gvk8S8HFxPGTgPmdMWQf,2.0,0.161,0.753,0.847,0.204,0.0284,0.764,131.338,0.18899999999999997,-4.19,1982-07-07
Go West,Village People,45,0RFWlwJxvR2gUjxZhFbs2I,1.0,0.147,0.693,0.9279999999999999,0.35600000000000004,0.0371,0.8,127.523,5.16e-06,-4.933,1979-05-23
"God Knows/Baby, I'm Yours",Debby Boone,74,,,,,,,,,,,,1978-05-24
God Only Knows,Marilyn Scott,61,,,,,,,,,,,,1977-12-07
Goin' Down,Greg Guidry,17,,,,,,,,,,,,1982-02-10
Goin' On,The Beach Boys,83,0Jgsgeg5WjIlv8f0CJJLVi,4.0,0.0601,0.35700000000000004,0.442,0.33799999999999997,0.0362,0.679,207.016,4.3700000000000005e-05,-13.917,1980-04-09
Goin' Places,The Jacksons,52,5SX1FnlOI9UR4SKF4aPt1T,15.0,0.9079999999999999,0.41200000000000003,0.235,0.125,0.0301,0.248,110.359,0.0035700000000000003,-14.523,1977-10-05
Going In With My Eyes Open,David Soul,54,1OXJSSRze7Km0CDBdA9Aq6,7.0,0.65,0.575,0.419,0.149,0.0254,0.428,100.404,0.00037200000000000004,-12.822000000000001,1977-05-04
Going Through The Motions,Hot Chocolate,53,2CadiN0zXEkqZbnQfQW6Ox,0.0,0.0578,0.716,0.64,0.275,0.0314,0.9279999999999999,112.538,0.0811,-8.167,1979-07-11
Going To A Go-Go,The Rolling Stones,25,,,,,,,,,,,,1982-06-09
Gold,John Stewart,5,3bCraRDGS9QbB6SwPWzAd2,4.0,0.0537,0.6829999999999999,0.563,0.152,0.0308,0.266,125.955,0.0,-10.373,1979-05-16
Gone Long Gone,Chicago,73,4WHt7fTevkKJPzYD9JtRuw,0.0,0.526,0.315,0.318,0.7440000000000001,0.0421,0.22399999999999998,170.47299999999998,3.02e-06,-11.181,1979-04-11
Gone Too Far,Eddie Rabbitt,82,7nbI9kTxGc3UC9jAt2uguN,0.0,0.0692,0.765,0.589,0.145,0.0315,0.872,131.406,0.0927,-12.347000000000001,1980-04-30
Gone Too Far,England Dan & John Ford Coley,23,,,,,,,,,,,,1977-09-28
"Gone, Gone, Gone",Bad Company,56,6iiwVffpj2JDJE4dR1x8DI,9.0,0.008020000000000001,0.529,0.8440000000000001,0.862,0.0427,0.25,122.395,2.8499999999999998e-05,-7.068,1979-08-01
"Gonna Fly Now (Theme From ""Rocky"")",Maynard Ferguson,28,,,,,,,,,,,,1977-04-20
Gonna Fly Now,Bill Conti,1,3g210WK6JN7fpAC0raVtPt,0.0,0.812,0.325,0.8220000000000001,0.862,0.18,0.318,127.944,0.7170000000000001,-11.497,1977-04-20
Gonna Love You More,George Benson,71,4SNROIHqtVMH9wnzRutYhI,2.0,0.314,0.667,0.61,0.0888,0.0556,0.831,93.816,0.00394,-15.027999999999999,1977-06-29
Good Friend,Mary Macgregor,39,5ub9ngy3atXzJ3VmJ0MDqJ,30.0,0.138,0.182,0.525,0.609,0.0465,0.503,190.017,0.000479,-6.352,1979-08-08
Good Girls Don't,The Knack,11,77tU75vra4H2ua35qX1pyB,0.0,0.000367,0.48200000000000004,0.8640000000000001,0.163,0.048,0.509,177.831,0.0912,-9.567,1979-08-29
Good Morning Girl/stay Awhile,Journey,55,,,,,,,,,,,,1980-08-20
Good Morning Judge,10cc,69,71ScTIFyEJu8H92Iq3UgOi,0.0,0.00432,0.711,0.674,0.0459,0.04,0.547,107.825,0.00082,-6.502999999999999,1977-08-03
Good Thing Man,Frank Lucas,92,7ITIqs22SdgRcaasR8SqV2,0.0,0.35100000000000003,0.7190000000000001,0.804,0.111,0.0516,0.851,108.868,0.0716,-2.4459999999999997,1977-06-22
Good Times Roll,The Cars,41,6sizMwjtPQz1ShLdJezrey,4.0,0.517,0.563,0.0494,0.125,0.191,0.14300000000000002,88.109,0.7090000000000001,-21.013,1979-03-14
Good Times,Chic,1,4tkmQCJUO6X23UiGJG07sm,20.0,0.45,0.9520000000000001,0.575,0.0585,0.0495,0.898,122.10700000000001,0.0012,-6.816,1979-06-13
Good Timin',The Beach Boys,40,3i3xGm2BMSJO0VnzXYCNNq,9.0,0.0145,0.19,0.9740000000000001,0.986,0.11599999999999999,0.22699999999999998,159.131,0.0,-5.984,1979-04-25
Goodbye Girl,David Gates,15,42cK9NwWbf44jbA0WrRPXV,16.0,0.155,0.515,0.39899999999999997,0.40399999999999997,0.0304,0.408,74.137,0.000452,-13.709000000000001,1977-12-14
Goodbye My Friend,Engelbert Humperdinck,97,5jZ0ooFQg4qEobPNSJjomm,6.0,0.5479999999999999,0.474,0.32,0.179,0.0381,0.396,113.15700000000001,0.00364,-20.721,1977-07-06
Goodbye Stranger,Supertramp,15,01MrvOhFEp02f8i4Tqfh0P,0.0,0.406,0.41,0.377,0.183,0.0341,0.11199999999999999,122.323,5.479999999999999e-05,-15.66,1979-07-04
Goodbye To You,Scandal Featuring Patty Smyth,65,,,,,,,,,,,,1982-11-10
"Goodbye, I Love You",Firefall,43,5FAw8BL44SIQlWt9Bkgbbi,0.0,0.723,0.575,0.466,0.335,0.049,0.6679999999999999,127.416,0.0431,-17.592,1979-01-17
Goodnight My Love,Mike Pinera,70,6pr66DsYHisgMx0JIamrdk,6.0,0.303,0.49700000000000005,0.522,0.33399999999999996,0.0439,0.165,145.06799999999998,0.00039,-9.951,1980-01-02
Goodnight Saigon,Billy Joel,56,7d4upSlcoOoGONivUl6WOm,7.0,0.847,0.655,0.332,0.11599999999999999,0.046,0.212,128.156,0.863,-10.392999999999999,1983-03-16
Goodnight Tonight,Wings,5,6pVyvy2UEq75k6lmtjl9O3,0.0,0.0666,0.6629999999999999,0.893,0.155,0.0462,0.722,123.109,0.0938,-8.734,1979-03-28
Goody Two Shoes,Adam Ant,12,34yWauLwTm6VIuCPS2CAC2,8.0,0.002,0.636,0.94,0.0324,0.0628,0.706,95.73100000000001,0.225,-6.646,1982-11-10
Got To Be Real,Cheryl Lynn,12,73vmofFtCJNaJTFp6wNxuW,17.0,0.0295,0.6679999999999999,0.871,0.6679999999999999,0.042,0.746,117.024,1.8000000000000001e-06,-5.382000000000001,1978-11-29
Got To Be There,Chaka Khan,67,6jHkfVzw1LVJRurRuFeBhn,0.0,0.684,0.632,0.441,0.084,0.0294,0.161,86.133,0.24100000000000002,-10.074,1983-01-05
Got To Get You Into My Life,"Earth, Wind & Fire",9,7dsbTFIMhxDvbogJIZIZ3Q,13.0,0.09699999999999999,0.725,0.475,0.153,0.0458,0.682,139.907,0.0,-9.229,1978-07-19
Got To Give In To Love,Bonnie Boyer,43,,,,,,,,,,,,1979-07-25
Got To Give It Up (Pt. I),Marvin Gaye,1,,,,,,,,,,,,1977-04-13
Got To Have Loving,Don Ray,44,18NkFjELXavJjy1MdFgxfp,29.0,0.0224,0.618,0.8079999999999999,0.27899999999999997,0.042,0.708,124.286,0.00392,-5.812,1978-09-20
Got To Love Somebody,Sister Sledge,64,58KyrGfWFYwn8hagJ4AYNy,0.0,0.231,0.883,0.78,0.0592,0.0944,0.919,123.695,6.41e-06,-9.472999999999999,1980-01-16
Got To Rock On,Kansas,76,,,,,,,,,,,,1980-12-24
Gotta Have More Love,Climax Blues Band,47,5ZNUXbnAqjPAURrWaR7xmL,15.0,0.159,0.473,0.736,0.151,0.0282,0.5920000000000001,101.12200000000001,9.85e-06,-8.038,1980-11-12
Gotta Serve Somebody,Bob Dylan,24,1kD0KA3PrBQq31kkT9sxlQ,4.0,0.14800000000000002,0.7659999999999999,0.521,0.0894,0.0462,0.682,96.027,4.88e-06,-11.273,1979-09-05
Grandmother's Song,Steve Martin,72,0m7kvRT7bPJ7CcBgTyv4xB,15.0,0.813,0.49700000000000005,0.595,0.662,0.858,0.519,139.213,0.0,-10.78,1977-11-30
Grease,Frankie Valli,1,5yrdirV9JQg4r9vGv3xx2X,21.0,0.21600000000000003,0.81,0.542,0.114,0.048,0.8270000000000001,109.306,0.0,-5.355,1978-05-24
Greased Lightnin',John Travolta,47,6fSCWNfnABeA94wTib4FaX,0.0,0.0108,0.632,0.815,0.24100000000000002,0.0552,0.529,159.805,0.495,-11.465,1978-09-27
Groove Me,Fern Kinney,54,5P2bua6PStdjmSTbGKbbPI,7.0,0.552,0.519,0.27699999999999997,0.255,0.0428,0.21,136.394,0.0,-15.035,1979-08-15
Guilty,Barbra Streisand & Barry Gibb,3,0pnia11lRuYXX2swGzFKAb,0.0,0.773,0.664,0.6459999999999999,0.0822,0.0426,0.795,153.905,0.0,-6.01,1980-10-29
Guitar Man,Elvis Presley,28,6ksTM46z9ZAjhAHedI6d6s,17.0,0.47100000000000003,0.35700000000000004,0.82,0.867,0.643,0.37,116.211,2.8899999999999998e-05,-11.838,1968-01-24
Gypsy Spirit,Pendulum,89,,,,,,,,,,,,1980-11-26
Gypsy,Fleetwood Mac,12,3xHsWcgBxMpz4GBF54DaMV,13.0,0.732,0.672,0.326,0.124,0.0308,0.318,116.93,0.00937,-12.427999999999999,1982-09-01
H.a.p.p.y. Radio,Edwin Starr,79,4exx3GYcZDmhWahp0sY1xA,0.0,0.00182,0.632,0.9590000000000001,0.195,0.0351,0.9740000000000001,135.02700000000002,0.7190000000000001,-11.345999999999998,1979-08-01
Half Moon Silver,Hotel,72,7kUjTESjFSA3rNIMJkamTm,1.0,0.11699999999999999,0.61,0.769,0.0759,0.0522,0.856,134.812,0.0033299999999999996,-6.07,1980-07-09
Half The Way,Crystal Gayle,15,2V1NDFLGtrdtI9N4NPB5TX,0.0,0.42200000000000004,0.774,0.456,0.27899999999999997,0.0355,0.757,117.036,0.7509999999999999,-12.097999999999999,1979-09-26
Hand To Hold On To,John Cougar,19,1znUAQn0lv7efFQepSjD2Q,0.0,0.000363,0.647,0.747,0.127,0.0301,0.887,116.944,0.743,-9.131,1982-11-03
Handy Man,James Taylor,4,6EjLIzlDxtzcjSY31gpsd0,0.0,0.9540000000000001,0.77,0.221,0.14300000000000002,0.0743,0.29,90.287,0.9009999999999999,-17.96,1977-06-15
Hang Fire,The Rolling Stones,20,5HcTLesmMaPr0CkwdbtK0o,41.0,0.0476,0.514,0.912,0.31,0.0371,0.948,76.153,0.00139,-4.238,1982-03-17
Happiness,The Pointer Sisters,30,0Vhmtp4X6K4FwtnZPCfRh4,7.0,0.0856,0.64,0.807,0.9620000000000001,0.0908,0.235,118.531,0.0,-6.591,1979-03-14
Happy Anniversary,Little River Band,16,5D41pFYIkCdvaOZ4K2Vzwj,1.0,0.511,0.5579999999999999,0.9259999999999999,0.92,0.136,0.665,130.34,1.15e-06,-3.8680000000000003,1977-12-14
Happy Hour,Deodato,70,1cq09ZmMaEHg330GO1qivR,10.0,0.46299999999999997,0.7170000000000001,0.521,0.0767,0.0305,0.9,97.762,0.00237,-14.472000000000001,1982-06-16
Happy Man,Greg Kihn Band,62,5p2iQ2J67FY49JEk0zuLRr,7.0,0.0417,0.675,0.9079999999999999,0.107,0.0497,0.705,147.814,0.0,-4.546,1982-05-19
Happy Together (A Fantasy),Captain & Tennille,53,65Q0xGRVQyrX2tLKRbQncR,6.0,0.0198,0.684,0.635,0.0899,0.0402,0.6829999999999999,130.67600000000002,0.0854,-8.713,1980-05-07
Hard Rock Cafe,Carole King,30,1qFjg4NRLpCkuHv4jUq5DD,0.0,0.00987,0.6990000000000001,0.659,0.125,0.0595,0.552,131.983,0.8270000000000001,-9.141,1977-07-20
Hard Times For Lovers,Judy Collins,66,12JzQOwSvsPom3kKvPKMxi,5.0,0.36,0.669,0.42700000000000005,0.064,0.0262,0.653,111.051,0.00164,-12.272,1979-03-14
Hard Times,Boz Scaggs,58,0KYa0Fwtbdf2Ce7uIdZfzu,14.0,0.00898,0.753,0.49200000000000005,0.168,0.0339,0.595,100.66,0.32899999999999996,-11.729000000000001,1977-10-12
Hard Times,James Taylor,72,6jMNpRglqktDICL8HGfOBG,22.0,0.402,0.648,0.506,0.10300000000000001,0.0384,0.772,58.88,0.0,-11.177999999999999,1981-06-10
Hard To Say I'm Sorry,Chicago,1,5bEBilPuYhuRyEDVd9jJcq,21.0,0.13699999999999998,0.391,0.5429999999999999,0.0856,0.0371,0.23800000000000002,144.55200000000002,0.000364,-7.765,1982-06-02
Hard To Say,Dan Fogelberg,7,111AlSQQNtfd0Cdb5oHxsY,0.0,0.7340000000000001,0.614,0.354,0.0977,0.0312,0.506,179.835,1.0199999999999999e-05,-15.29,1981-08-26
Harden My Heart,Quarterflash,3,3wQ7Ifv6ddLOh33IXtsJfl,11.0,0.057999999999999996,0.536,0.447,0.0865,0.0597,0.455,124.305,1.34e-06,-13.731,1981-10-14
Haven't Stopped Dancing Yet,Gonzalez,26,7rxheBbSdtHWQkj7Xaf2ez,0.0,0.043,0.672,0.898,0.0965,0.0296,0.9740000000000001,133.616,0.000204,-5.904,1979-01-03
Haven't You Heard,Patrice Rushen,42,6Fmhyihr3oZdmeJOW79rE8,0.0,0.289,0.894,0.73,0.0678,0.0362,0.825,127.02600000000001,0.0117,-6.699,1980-01-23
He Can't Love You,Michael Stanley Band,33,03soKpW9Z9u3OkYYLY9ER2,2.0,0.11,0.379,0.934,0.981,0.055999999999999994,0.528,145.59799999999998,7.55e-05,-7.557,1980-11-19
He Could Be The One,Josie Cotton,74,2IxbjMnvCE1S2QRJ7XoIx1,0.0,0.0505,0.713,0.7170000000000001,0.07400000000000001,0.0288,0.7340000000000001,150.012,0.0,-12.104000000000001,1982-08-18
He Got You,Ronnie Milsap,59,7wisLS3cKzT4JowZ28n6eZ,0.0,0.0138,0.826,0.306,0.0986,0.0419,0.371,104.965,0.18,-10.888,1982-08-18
He's A Liar,Bee Gees,30,7shiqrjaY0nHX8y0KQcwfh,0.0,0.000106,0.484,0.794,0.254,0.0321,0.74,130.192,0.81,-9.169,1981-09-23
He's A Pretender,High Inergy,82,,,,,,,,,,,,1983-05-18
He's So Fine,Jane Olivor,77,2QP9zuLJUer2B4QOTGHrwn,7.0,0.445,0.41,0.318,0.165,0.0314,0.523,183.342,0.0,-12.228,1978-05-17
He's So Fine,Kristy And Jimmy McNichol,70,,,,,,,,,,,,1978-07-19
He's So Shy,The Pointer Sisters,3,2hKa5ljc8wVlNGSpenzUBd,11.0,0.0229,0.75,0.7559999999999999,0.919,0.0399,0.677,128.62,1.41e-06,-6.356,1980-07-23
He's The Greatest Dancer,Sister Sledge,9,6bZSizq8lauqQoER5zNKid,22.0,0.00173,0.731,0.797,0.134,0.0375,0.631,117.015,0.8809999999999999,-9.25,1979-02-07
Head First,The Babys,77,2jkuk4B4N8zx3YmsvfYW53,15.0,0.159,0.5529999999999999,0.904,0.354,0.0325,0.87,129.531,0.0,-5.051,1979-05-23
Head Games,Foreigner,14,1CaWrtX8ccfrmXcgJ3kffV,20.0,0.0161,0.621,0.7609999999999999,0.0587,0.0284,0.612,107.464,0.0,-4.0889999999999995,1979-11-07
Headed For A Fall,Firefall,35,24EFrnQHOhGnCaBT6ZGIKz,0.0,0.47100000000000003,0.614,0.812,0.134,0.0393,0.45899999999999996,109.988,0.897,-7.245,1980-04-09
Heard It In A Love Song,The Marshall Tucker Band,14,5Lp4e8TULaTDLzVGnBC7yR,0.0,0.0291,0.6579999999999999,0.8140000000000001,0.151,0.0504,0.731,155.012,0.6509999999999999,-13.630999999999998,1977-03-09
Heart Attack,Olivia Newton-John,3,4PMs4oC7N0wJTJJw8UZ254,0.0,0.0702,0.795,0.24100000000000002,0.0946,0.113,0.8420000000000001,155.359,0.0389,-17.311,1982-09-01
Heart Hotels,Dan Fogelberg,21,0TnvVo8yuZ3dcYHUFQ1ixr,0.0,0.5579999999999999,0.68,0.267,0.24,0.0339,0.0807,112.045,0.198,-16.148,1980-03-19
Heart Like A Wheel,The Steve Miller Band,24,,,,,,,,,,,,1981-10-28
Heart Of Glass,Blondie,1,5v4ovlYAcUI5Kg8vrlSnuK,37.0,0.013000000000000001,0.6609999999999999,0.774,0.185,0.031,0.8190000000000001,114.447,0.0296,-8.427999999999999,1979-02-14
Heart Of The Night,Juice Newton,25,5RnTRda2sdTMmMZ221CfAD,0.0,0.46299999999999997,0.488,0.584,0.424,0.027999999999999997,0.358,122.88799999999999,1.9600000000000002e-05,-6.855,1982-11-24
Heart Of The Night,Poco,20,09Glq7ca8IeP5tAWAm5rM2,4.0,0.0497,0.401,0.745,0.257,0.0298,0.541,104.699,6.25e-05,-5.497999999999999,1979-05-09
Heart To Heart,Errol Sober,65,,,,,,,,,,,,1979-03-28
Heart To Heart,Kenny Loggins,15,5EsV6gQqg732Vwqw1MufLx,0.0,0.258,0.613,0.629,0.111,0.0262,0.455,96.93,0.0,-6.061,1982-11-24
Heartache Tonight,Eagles,1,44k55E1vVjx8aBWVZ3buJw,5.0,0.152,0.831,0.33399999999999996,0.0631,0.0799,0.758,112.344,4.45e-05,-10.202,1979-10-03
Heartaches,BTO,60,,,,,,,,,,,,1979-02-21
Heartbreak Hotel,The Jacksons,22,,,,,,,,,,,,1980-12-03
Heartbreaker,Dionne Warwick,10,5D2K89gGQA9fzWUlwxtHow,12.0,0.158,0.727,0.486,0.26899999999999996,0.0777,0.943,102.85799999999999,4.6299999999999994e-05,-15.321,1982-10-06
Heartbreaker,Dolly Parton,37,4Y5apVA1MKR5cQcBGXqJXi,14.0,0.0649,0.6559999999999999,0.82,0.14300000000000002,0.0398,0.941,115.37200000000001,0.56,-9.386000000000001,1978-08-23
Heartbreaker,Pat Benatar,23,5CJzPXeYbcBvqafDgHuPkI,16.0,0.27899999999999997,0.442,0.785,0.0599,0.079,0.878,156.141,9.499999999999999e-05,-5.087,1979-12-19
Heartless,Heart,24,75iZbLJ9q5HixDsMGCrKPm,8.0,0.00075,0.157,0.968,0.136,0.11199999999999999,0.374,179.425,0.0,-1.396,1978-04-05
Heartlight,Neil Diamond,5,5FYfjjNgGG2872yVdto8fE,11.0,0.525,0.45,0.34299999999999997,0.0544,0.04,0.311,135.429,0.00288,-18.11,1982-09-08
Hearts On Fire,Randy Meisner,19,6KIBafQfabe2umuGkBqrJ3,0.0,0.0454,0.47700000000000004,0.67,0.8440000000000001,0.0348,0.7070000000000001,140.942,0.0030600000000000002,-13.466,1981-01-21
Hearts,Marty Balin,8,3U54wlLCvG4TAoyJDLpegf,0.0,0.14300000000000002,0.685,0.617,0.113,0.0315,0.634,123.03,0.685,-12.549000000000001,1981-05-20
Heat Of The Moment,Asia,4,6QBAyQAPOpYQKMWsLVnkSl,11.0,0.374,0.325,0.8390000000000001,0.377,0.0525,0.569,135.569,0.000164,-7.35,1982-04-14
Heaven In Your Arms,Dan Hartman,86,,,,,,,,,,,,1981-04-08
Heaven Knows,Donna Summer With Brooklyn Dreams,4,,,,,,,,,,,,1979-01-10
Heaven Must Have Sent You,Bonnie Pointer,11,0SiujiDLLjEQkgmgnATEFm,0.0,0.00572,0.8320000000000001,0.7,0.0612,0.0343,0.9740000000000001,128.997,0.754,-15.607999999999999,1979-06-13
Heaven On Earth (So Fine),The Spinners,89,,,,,,,,,,,,1977-10-05
Heaven On The 7th Floor,Paul Nicholas,6,,,,,,,,,,,,1977-08-17
Heaven's Just A Sin Away,The Kendalls,69,6dGJQNALbUg8Uy2yvfCix3,6.0,0.777,0.531,0.436,0.218,0.0244,0.35100000000000003,94.581,2.8300000000000003e-05,-8.511000000000001,1977-11-02
Heavy Metal (Takin' A Ride),Don Felder,43,,,,,,,,,,,,1981-07-22
Hell On Wheels,Cher,59,65htcv36fCIAKaUIpPj54Z,4.0,0.276,0.737,0.821,0.0635,0.0662,0.8290000000000001,125.125,0.000194,-10.792,1979-09-12
Hello Again,Neil Diamond,6,2dIVHh8QZT9LJKT0tETYQu,16.0,0.5539999999999999,0.278,0.496,0.9740000000000001,0.0306,0.0867,129.57299999999998,0.10300000000000001,-8.149,1981-01-28
Hello Stranger,Yvonne Elliman,15,4wr7cJoFZta60squm9QQsv,0.0,0.0934,0.46799999999999997,0.46399999999999997,0.134,0.0283,0.883,207.77,0.0772,-11.065999999999999,1977-03-16
"Hello, Hello, Hello",New England,69,2RaMwctkuWoYo6c1qam18T,0.0,0.249,0.439,0.508,0.375,0.0399,0.965,141.394,0.0,-9.097999999999999,1979-08-29
Help Is On Its Way,Little River Band,14,27Hy5MT4W7OzzpcfqiehJO,0.0,0.0279,0.521,0.687,0.225,0.028999999999999998,0.591,108.008,0.0,-7.606,1977-08-03
Help Me!,Marcy Levy & Robin Gibb,50,,,,,,,,,,,,1980-11-05
Her Town Too,James Taylor & J.D. Souther,11,,,,,,,,,,,,1981-03-11
Here Comes My Girl,Tom Petty And The Heartbreakers,59,7ASP7bZ93z4oTC8QDsuoPO,0.0,0.00014199999999999998,0.7090000000000001,0.46399999999999997,0.113,0.0284,0.152,104.618,0.63,-11.825999999999999,1980-04-23
Here Comes Summer,Wildfire,49,,,,,,,,,,,,1977-06-15
Here Comes The Night,Nick Gilder,44,5AtDEJRIito6MNbSehBGZZ,12.0,0.325,0.867,0.413,0.147,0.0982,0.6970000000000001,96.6,3.47e-05,-12.769,1978-10-25
Here Comes The Night,The Beach Boys,44,6xg7UQpnwXX4JY5YrXaS8f,12.0,0.653,0.8440000000000001,0.205,0.0935,0.531,0.575,127.03399999999999,0.0,-14.109000000000002,1979-02-28
Here I Am (Just When I Thought I Was Over You),Air Supply,5,62lTAD6E4kDiNRvHf9qBgF,0.0,0.203,0.552,0.243,0.203,0.0264,0.121,138.002,0.00659,-16.153,1981-09-23
Here I Go (Fallin' In Love Again),Frannie Golde,76,1EDAnZjfKkJoe1fkuyd2U0,0.0,0.32299999999999995,0.7240000000000001,0.605,0.0568,0.0449,0.887,115.51299999999999,0.000259,-10.276,1979-07-04
Here To Love You,The Doobie Brothers,65,5UQxPETmdVA2Pz2s09TSyr,9.0,0.38799999999999996,0.767,0.644,0.0347,0.0874,0.971,97.801,4.15e-06,-9.646,1982-02-03
Here You Come Again,Dolly Parton,3,4TM0YBkfp65RnTD3GkijTQ,21.0,0.105,0.65,0.516,0.312,0.035,0.6409999999999999,86.344,3.21e-05,-10.382,1977-10-12
Heroes,Commodores,54,0jQlahncg1P1bEd3GOPI9p,8.0,0.0614,0.8009999999999999,0.715,0.0235,0.09,0.823,107.836,0.00165,-9.34,1980-09-17
Hey Deanie,Shaun Cassidy,7,6Iw4kx08ZiIgj8ZOCEULBW,5.0,0.0501,0.37,0.79,0.386,0.0496,0.747,146.401,0.000722,-13.533,1977-11-09
"Hey Hey, My My (Into The Black)",Neil Young & Crazy Horse,79,,,,,,,,,,,,1979-10-10
Hey Nineteen,Steely Dan,10,5dmmn6XUhCYZtRG05cWf8g,1.0,0.0433,0.8109999999999999,0.62,0.0422,0.0478,0.96,119.99700000000001,0.845,-16.371,1980-11-26
Hey There Lonely Girl,Robert John,31,2LbNjBlR02avRFsU3yuN0W,14.0,0.674,0.541,0.575,0.135,0.0376,0.586,78.3,0.00045999999999999996,-6.992999999999999,1980-07-16
"Hey, St. Peter",Flash And The Pan,76,73KQcCHpzoTuvvSiNBOCtv,9.0,0.0528,0.49200000000000005,0.885,0.28800000000000003,0.0415,0.418,142.412,0.0992,-9.529,1979-07-25
High On Your Love Suite,Rick James,72,2RagrAgHp4JCe3J2hEyIY9,8.0,0.11199999999999999,0.627,0.812,0.221,0.0462,0.902,131.123,0.0,-8.109,1979-04-04
High On Your Love,Debbie Jacobs,70,,,,,,,,,,,,1980-03-12
High School Dance,The Sylvers,17,0fuE1Q4q1efyBOlp74s04w,7.0,0.0814,0.887,0.92,0.0534,0.0754,0.953,136.22299999999998,0.0129,-8.833,1977-04-20
Highway Song,Blackfoot,26,0QAHick8oPZVFvKughQI1T,11.0,0.0111,0.295,0.867,0.69,0.079,0.473,130.16899999999998,0.0276,-8.354,1979-06-20
Highway To Hell,AC/DC,47,1Kbc8nH6BhsWnTuM22qypl,46.0,0.0019,0.51,0.838,0.24,0.0519,0.55,120.184,0.0684,-5.026,1979-10-10
Him,Rupert Holmes,6,4lrTpfAtuGnipdSWMnF337,0.0,0.257,0.742,0.522,0.096,0.0319,0.858,109.734,0.879,-8.211,1980-01-16
Hit Me With Your Best Shot,Pat Benatar,9,0gZ3k1XRtD9oqRjXmeMr0P,18.0,0.111,0.7120000000000001,0.599,0.149,0.0302,0.9570000000000001,127.414,7.48e-06,-9.23,1980-10-01
Hold Back The Night,Graham Parker And The Rumour,58,1LMNSzZMQ8aJrSaVduDPGv,1.0,0.45799999999999996,0.526,0.45899999999999996,0.408,0.0531,0.46399999999999997,114.916,0.0,-11.077,1977-04-06
Hold Me 'til The Mornin' Comes,Paul Anka,55,786Bsh40wJdhgUBebTgQjV,36.0,0.636,0.604,0.436,0.0674,0.0323,0.304,126.788,0.0,-9.078,1983-06-15
Hold Me,Fleetwood Mac,4,4K6hsdtXuhkjx0Ew1gbHAp,3.0,0.915,0.5920000000000001,0.457,0.192,0.0271,0.638,122.959,3.37e-06,-10.366,1982-06-16
"Hold Me, Touch Me",Paul Stanley,46,,,,,,,,,,,,1978-11-01
Hold On Loosely,38 Special,27,7zzUvEmZfdPxIERUvOBgwG,14.0,0.222,0.289,0.92,0.95,0.0662,0.299,128.55700000000002,0.0763,-8.079,1981-02-25
Hold On Tight,Electric Light Orchestra,10,7N1njeiuY2CS0E0SZoN4lW,0.0,0.0254,0.634,0.797,0.386,0.0329,0.963,145.213,0.675,-7.487,1981-07-22
Hold On To My Love,Jimmy Ruffin,10,4sHMBIQp8UZ2L3zAswhsrV,9.0,0.37200000000000005,0.795,0.99,0.397,0.0834,0.59,115.70700000000001,1.24e-06,-5.971,1980-02-27
Hold On To The Night,Hotel,80,1RsOcMVsrwwfY532YpsVmy,1.0,0.121,0.406,0.41200000000000003,0.106,0.0295,0.256,139.45,6.62e-06,-8.371,1979-09-19
Hold On To The Night,Starz,78,30uySCpqlwA5kzMyiVG5pV,0.0,0.0591,0.583,0.6920000000000001,0.20199999999999999,0.0387,0.7559999999999999,124.619,0.151,-10.335999999999999,1978-05-17
