Title,Artist,Peak_Position,Song ID,Song Popularity,Acousticness,Danceability,Energy,Liveness,Speechiness,Valence,Tempo,Instrumentalness,Loudness
Drunk Girl,Chris Janson,82,45hQqNIQvjan6J6m1rj2a1,0.0,0.95,0.552,0.20600000000000002,0.14400000000000002,0.0407,0.0876,102.01299999999999,0.872,-19.843
Drunk Me,Mitchell Tenpenny,63,6SPdr74uzagDTlKoS1UtDq,0.0,0.009179999999999999,0.49700000000000005,0.743,0.0755,0.0336,0.306,175.96900000000002,0.595,-6.539
Drunk On Your Love,Brett Eldredge,35,5JXpCAzhJ8vxtIy6N7I9Ot,0.0,0.0584,0.382,0.769,0.163,0.0251,0.758,181.925,0.9590000000000001,-9.54
Dura,Daddy Yankee,43,3VrVCYiF7HG82Q9yXY33T1,0.0,0.0119,0.7559999999999999,0.675,0.33799999999999997,0.0968,0.721,94.99799999999999,0.738,-7.164
Earned It (Fifty Shades Of Grey),The Weeknd,3,6ymRYm73dMG0s2ierRQyD1,0.0,0.38799999999999996,0.8340000000000001,0.107,0.0932,0.0786,0.38,120.01700000000001,0.7559999999999999,-14.36
Eastside,"Benny Blanco, Halsey & Khalid",20,4Jn7wFmBoxhttHAIVZjY4i,7.0,0.594,0.6679999999999999,0.698,0.098,0.0593,0.153,179.898,1.7199999999999998e-05,-6.3389999999999995
Echame La Culpa,Luis Fonsi & Demi Lovato,47,51dSLcgKM4ArwVtgvX8xNM,1.0,0.0014199999999999998,0.8640000000000001,0.6920000000000001,0.0553,0.141,0.436,96.03299999999999,0.5429999999999999,-9.367
Either Way,Chris Stapleton,89,0uSdamUT5RRV4IAJlJhkIE,0.0,0.9570000000000001,0.737,0.0243,0.129,0.0809,0.235,63.048,0.9490000000000001,-29.38
El Amante,Nicky Jam,92,31cfrkgiBaG51H5Xd31dD4,2.0,0.0168,0.741,0.546,0.048,0.0886,0.179,90.008,0.955,-13.885
Elastic Heart,Sia,17,6DHAIwn3liQfCJ7hW2maQh,22.0,0.0452,0.41600000000000004,0.775,0.13699999999999998,0.0558,0.527,130.03,0.0,-6.212999999999999
Elevate,Drake,14,6ve3BBJbJGz6PWVTl2jgey,39.0,0.0166,0.539,0.48,0.115,0.299,0.0549,74.26899999999999,0.0,-8.707
Emoji A Chain,Migos,87,0G9rmRmQDFk9O2tzZLyRkc,62.0,0.0348,0.8909999999999999,0.33299999999999996,0.126,0.175,0.381,139.965,0.0,-8.316
Emotionless,Drake,8,2NrU69AhkmcQnfPywfaxM5,3.0,0.09,0.41100000000000003,0.257,0.135,0.0544,0.13699999999999998,172.74,0.816,-13.335999999999999
Emperor's New Clothes,Panic! At The Disco,68,687AZCwdpKakJTrfHxOs1V,0.0,0.000344,0.6859999999999999,0.8079999999999999,0.0429,0.0422,0.498,94.46799999999999,0.28300000000000003,-8.206
Energy,Drake,26,6vk2j1Z45W5iIVUH38oe32,0.0,0.00106,0.748,0.9790000000000001,0.217,0.0535,0.929,94.68,0.8759999999999999,-4.917
Eraser,Ed Sheeran,90,7KTQuZPpFHFgZhGmI96q3n,0.0,0.172,0.804,0.757,0.1,0.221,0.613,109.947,0.0,-9.193999999999999
Esskeetit,Lil Pump,24,0LYKNGl2jDQq6RKgoTuIxB,1.0,0.0417,0.774,0.27699999999999997,0.11599999999999999,0.127,0.39799999999999996,140.023,0.7979999999999999,-22.48
Every Little Thing,Carly Pearce,50,70s1PDcNn1kMFwZdLEx55a,38.0,0.10099999999999999,0.505,0.732,0.081,0.0426,0.457,174.953,0.0,-4.703
Every Time I Hear That Song,Blake Shelton,56,1gnH33H8aQSH61m6wwLskX,0.0,0.0169,0.562,0.514,0.0928,0.0332,0.456,156.02200000000002,0.9109999999999999,-10.184
Everybody Dies In Their Nightmares,XXXTENTACION,42,3GVkPk8mqxz0itaAriG1L7,88.0,0.847,0.7340000000000001,0.57,0.11199999999999999,0.133,0.6890000000000001,129.953,2.14e-05,-7.066
Everybody Dies,J. Cole,57,3yrMLUEzPOfkR4dPDaRZ6j,1.0,0.532,0.685,0.364,0.10800000000000001,0.0605,0.295,166.03900000000002,0.88,-14.732999999999999
Everybody,Logic,59,77mLzdHEWRB60CLlV02TV2,58.0,0.13,0.8390000000000001,0.888,0.11599999999999999,0.11599999999999999,0.6,115.005,0.000376,-4.181
Everything 1K,Kodak Black,84,78AucGxdmVa4Bx6HwDPOS4,51.0,0.153,0.517,0.61,0.41600000000000004,0.37200000000000005,0.163,135.498,0.0,-6.372999999999999
Everytime,Ariana Grande,62,1jkqYWDfbZc4OxB2gPpNuN,4.0,0.987,0.585,0.192,0.13699999999999998,0.0429,0.32799999999999996,137.969,0.951,-16.365
Ex's & Oh's,Elle King,10,7JG2hYwjfvibwxwPFzMbrF,2.0,0.72,0.74,0.327,0.0961,0.0486,0.513,120.04299999999999,0.0,-6.912999999999999
Exchange,Bryson Tiller,26,06CPlg8lOj9gVLTzvwcB56,0.0,0.187,0.691,0.365,0.102,0.172,0.12,80.045,0.0,-12.602
FML,Kanye West,84,30Zcjs7pgEkmJA1lEbGSWT,69.0,0.313,0.667,0.423,0.193,0.0822,0.156,125.116,0.0,-7.146
Fade,Kanye West,47,6KNN3lSzgp5r48o0ZCpMCD,1.0,0.0523,0.7859999999999999,0.376,0.174,0.17,0.0471,105.95700000000001,0.9059999999999999,-20.621
Faded,Alan Walker,80,57AFWR67E11MBJMIaOApfZ,50.0,0.00742,0.638,0.81,0.10099999999999999,0.0671,0.155,128.041,0.0475,-6.836
Failure,Breaking Benjamin,80,35jTUph2IB1uTegJZ3Oshl,0.0,0.67,0.601,0.62,0.126,0.035,0.446,155.047,6.17e-05,-7.162000000000001
Fairly Local,twenty one pilots,84,1V78rQNckgcOCBptkTeHBw,0.0,0.00486,0.583,0.688,0.616,0.0887,0.802,114.774,0.0,-9.204
Fake Love,Drake,8,0eWvqb5TB8NKAjgHcKNWb0,0.0,0.000299,0.816,0.5720000000000001,0.134,0.0758,0.35,105.538,0.9109999999999999,-10.344000000000001
Fall,Eminem,12,1xuLgX9O800tu1aDsOEYcQ,14.0,0.0045,0.708,0.479,0.105,0.271,0.541,184.012,0.919,-12.001
False Alarm,The Weeknd,55,5QzNUKvTGS8a4s92envlIJ,1.0,0.0299,0.537,0.44299999999999995,0.113,0.0391,0.0829,173.995,0.7909999999999999,-13.798
False Prophets,J. Cole,54,5NNqlwRMvtGTf4QPdaLYxn,1.0,0.0962,0.684,0.6990000000000001,0.14400000000000002,0.0488,0.9740000000000001,90.01299999999999,0.941,-13.979000000000001
Famous,21 Savage,94,1oG9cFkWpt7DfBOfvHQWro,24.0,0.787,0.782,0.628,0.0479,0.424,0.627,173.94,0.00117,-9.259
Famous,Kanye West,34,2O2Mp4GGIM9zzBA73zWsT1,9.0,0.39299999999999996,0.78,0.6579999999999999,0.401,0.285,0.59,117.95200000000001,0.0,-6.496
Famous,Mason Ramsey,62,28TevMhPqCIilndy53NczA,1.0,0.0898,0.44799999999999995,0.6579999999999999,0.127,0.0299,0.652,80.663,0.894,-10.648
Fast,Luke Bryan,58,6rtwBSPiz8uc07ElERpxiR,0.0,0.0213,0.52,0.631,0.102,0.0293,0.382,72.991,0.9059999999999999,-10.69
Father Stretch My Hands Pt. 1,Kanye West,37,4KW1lqgSr8TKrvBII0Brf8,73.0,0.142,0.7140000000000001,0.5660000000000001,0.57,0.055999999999999994,0.449,113.074,1.25e-06,-4.408
Fear.,Kendrick Lamar,50,6mznjr1SKm7G4WykNqPnZ0,11.0,0.608,0.586,0.474,0.616,0.285,0.465,150.099,1.51e-05,-7.143
Feed Me Dope,Future,68,6A7xxvNDzSQXiMW97Yc3MP,0.0,0.00852,0.601,0.9009999999999999,0.0948,0.0357,0.441,145.07399999999998,0.17300000000000001,-4.8469999999999995
Feedback,Kanye West,99,49fT6owWuknekShh9utsjv,62.0,0.593,0.8370000000000001,0.562,0.10400000000000001,0.49200000000000005,0.149,100.17,0.0,-6.037999999999999
Feel It Still,Portugal. The Man,4,19pFLS7ZAAAeq2yrOwlBbJ,40.0,0.0235,0.7709999999999999,0.932,0.255,0.0885,0.693,125.988,0.122,-3.988
Feel No Ways,Drake,53,27V5IZgpULF7AzmLFxYouq,32.0,0.0358,0.584,0.6779999999999999,0.109,0.16899999999999998,0.20199999999999999,193.775,1.2e-05,-7.122999999999999
Feel The Love,KIDS SEE GHOSTS,47,3aUFrxO1B8EW63QchEl3wX,72.0,0.126,0.58,0.469,0.099,0.10400000000000001,0.369,110.573,7.32e-05,-5.946000000000001
Feel.,Kendrick Lamar,35,2T0DWVnP0McYFhES4CQClz,11.0,0.14300000000000002,0.7709999999999999,0.8009999999999999,0.135,0.336,0.544,110.016,0.0,-8.371
Feelin' It,Scotty McCreery,84,4FdH2hIHcsImO1mkGpSzUl,0.0,0.0034,0.562,0.698,0.115,0.0426,0.68,184.107,0.716,-5.608
Feels Like Summer,Childish Gambino,54,7K653HO2KJHZ5dIheDeqxj,0.0,0.20199999999999999,0.72,0.45299999999999996,0.11800000000000001,0.10800000000000001,0.326,165.96099999999998,0.847,-13.277999999999999
Felices Los 4,Maluma,48,6QLxhEiTvUCQNuQtYe42VT,11.0,0.992,0.608,0.20600000000000002,0.0976,0.0472,0.46399999999999997,94.006,0.953,-20.282
Feliz Navidad,Jose Feliciano,44,3ujvoeNR51tLi9xLIr7YbN,12.0,0.8490000000000001,0.34700000000000003,0.2,0.11,0.0306,0.289,141.358,0.006,-14.64
Female,Keith Urban,69,3KS970PxVd2J7NRztwWjR4,0.0,0.11699999999999999,0.5760000000000001,0.318,0.11,0.0302,0.10800000000000001,85.022,0.826,-14.106
Fight Song,Rachel Platten,6,5Rdnj2CzQgPkvweFbhZut6,0.0,0.596,0.614,0.484,0.124,0.0303,0.40399999999999997,101.98700000000001,0.0,-3.8510000000000004
Filthy,Justin Timberlake,9,0W68Esfs1N1KCZrgsdhUZ7,0.0,0.016,0.8079999999999999,0.507,0.14800000000000002,0.063,0.456,97.021,0.41600000000000004,-9.861
Final Fantasy,Drake,56,1xkHW2eq7ffX2jXqPYd51i,31.0,0.435,0.539,0.449,0.115,0.39799999999999996,0.106,88.735,9.91e-06,-11.097999999999999
Finesse,Drake,42,329gArQMXYXCmdymqm54rA,0.0,0.0159,0.742,0.6829999999999999,0.835,0.311,0.44799999999999995,120.17299999999999,0.0,-8.478
Fire & Desire,Drake,75,6KfZLbHhQ2qwG8H5lIYqUH,32.0,0.0726,0.7,0.262,0.0765,0.182,0.239,80.007,0.0,-14.362
Fire N Gold,Bea Miller,78,0AcfeIW966ZTkHzEm9HQZ2,0.0,0.17300000000000001,0.51,0.78,0.0841,0.0351,0.35200000000000004,143.914,0.0,-5.85
Fire,KIDS SEE GHOSTS,67,7oHkit3F3vimtsBbnZkU0G,68.0,0.47200000000000003,0.7090000000000001,0.7509999999999999,0.182,0.16,0.37,104.999,4.71e-06,-3.801
First Day Out,Kodak Black,61,5lX7DIo60WaAQ0p7gTlCbV,30.0,0.42200000000000004,0.802,0.552,0.0823,0.0953,0.43200000000000005,139.999,8.98e-05,-6.731
First Day Out,Tee Grizzley,48,21P0TzbZncDj0mb7rwFwy9,38.0,0.243,0.5660000000000001,0.7090000000000001,0.159,0.406,0.409,97.961,0.0,-6.051
First Kiss,Kid Rock,66,2L7FAR1uDhWFYaHCbP7vtg,36.0,0.0328,0.664,0.848,0.172,0.0603,0.7829999999999999,124.039,6.51e-06,-2.589
Five More Minutes,Scotty McCreery,44,7bN0eTzfGw5pbzhvFAZ1SY,0.0,0.00084,0.556,0.475,0.129,0.0283,0.221,78.01,0.327,-10.710999999999999
Fix A Drink,Chris Janson,67,7ByntTZRO0YGy7zsT387AV,0.0,0.0020399999999999997,0.5710000000000001,0.669,0.0815,0.0386,0.8540000000000001,158.039,0.007659999999999999,-9.202
Fix,Chris Lane,65,3EzESPvjvdmN0AWbZtbMqE,0.0,0.0057,0.5770000000000001,0.733,0.0931,0.027999999999999997,0.24,99.95200000000001,0.624,-6.803
Flex (Ooh Ooh Ooh),Rich Homie Quan,26,5xk48JZxTaSasm3tWzAXNZ,15.0,0.0375,0.499,0.556,0.32799999999999996,0.14400000000000002,0.862,81.94200000000001,0.0,-7.68
Flicka Da Wrist,Chedda Da Connect,94,2la7qdNrIKcis4psd3FdEP,2.0,0.209,0.757,0.32899999999999996,0.0698,0.0505,0.7340000000000001,125.035,0.706,-6.5920000000000005
Fly,Maddie & Tae,61,3O2QbAxpWsliOxAvRkTr1y,0.0,0.125,0.529,0.713,0.121,0.0294,0.128,155.966,0.835,-7.289
Focus,Ariana Grande,7,6U1hRaYSNz39XE6PAEMpup,0.0,0.0308,0.767,0.8270000000000001,0.138,0.0397,0.6990000000000001,114.01299999999999,0.00015,-5.445
Foldin Clothes,J. Cole,30,7vw0jzwns2egSVNSszmUDW,28.0,0.239,0.564,0.48200000000000004,0.069,0.342,0.612,161.451,0.00118,-9.912
For Her,Chris Lane,92,01lEV52HBASuVgENJ2Uskk,0.0,0.000301,0.408,0.619,0.3,0.0297,0.39899999999999997,152.088,0.833,-10.209
For Real,Lil Uzi Vert,82,3s8DwGXQ2Z0GLizCv22pY6,25.0,0.149,0.902,0.684,0.292,0.47700000000000004,0.608,132.05700000000002,0.0,-7.564
For The First Time,Darius Rucker,58,1I4JqIniuTxXrsZ2j730GB,0.0,0.000102,0.632,0.551,0.0552,0.0293,0.614,142.054,0.527,-7.555
For Whom The Bell Tolls,J. Cole,23,3Fg8yA21vAajJnqtsHtbE9,28.0,0.503,0.634,0.40700000000000003,0.294,0.0394,0.16699999999999998,112.219,0.0,-10.995
For You (Fifty Shades Freed),Liam Payne & Rita Ora,76,0RvSqm386uhbkW1DZsYsH9,0.0,0.00124,0.292,0.662,0.349,0.0374,0.0393,113.031,0.6859999999999999,-10.555
Forever Country,"Artists Of Then, Now & Forever",21,6rBvNtTWPSQDofcVgK4Cia,0.0,0.39899999999999997,0.20600000000000002,0.528,0.1,0.031,0.24,90.014,0.934,-11.818
Found You,Kane Brown,80,6E4P1fAA8PSJQP9NtUzLav,0.0,0.00183,0.461,0.623,0.085,0.0314,0.261,82.706,0.8959999999999999,-11.675
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,4,0XHbygApfoCH3rBGN2w1VS,0.0,0.36,0.963,0.21899999999999997,0.0964,0.124,0.843,103.031,0.904,-12.886
Free Smoke,Drake,18,1AypYd2ofwnYOMsPVLQUdF,8.0,0.0251,0.629,0.39799999999999996,0.114,0.11900000000000001,0.8,141.921,0.9,-10.237
"Freeee (Ghost Town, Pt. 2)",KIDS SEE GHOSTS,62,7GRTrWsP3yo2Fx8umJfA1X,67.0,0.00457,0.33399999999999996,0.81,0.158,0.0632,0.306,151.643,0.0,-4.855
Fresh Eyes,Andy Grammer,59,6gv6Yrxqbu8Sv3wf87g7kD,0.0,0.409,0.868,0.49200000000000005,0.114,0.0376,0.7929999999999999,122.01700000000001,5.17e-06,-7.983
From The Ground Up,Dan + Shay,48,0wqI5vPzfkd4FAVxw50h01,0.0,0.26899999999999996,0.284,0.447,0.27,0.0327,0.195,151.873,0.00122,-9.638
Galway Girl,Ed Sheeran,53,27ycOQXvMKZW34euXL7Flq,6.0,0.20199999999999999,0.43200000000000005,0.741,0.21,0.20800000000000002,0.603,133.17,0.0,-6.662999999999999
Games,Luke Bryan,92,3HQmMveZqF9I0fDb0zDpnL,0.0,0.00292,0.605,0.621,0.0684,0.0401,0.7440000000000001,158.035,0.8370000000000001,-9.054
Gang Gang,Migos,73,64UPXZlOY5sCizDfWstIlz,1.0,0.0191,0.733,0.932,0.0675,0.48,0.6509999999999999,140.082,0.0,-1.712
Gangsta,Kehlani,41,72hnobmfVPxeLzBQdXSbxc,2.0,0.409,0.653,0.16699999999999998,0.311,0.059000000000000004,0.0942,121.86200000000001,5.5100000000000004e-05,-19.066
Geronimo,Sheppard,53,3FmtYRiTlIwMgI2kYvnM2R,0.0,0.0445,0.662,0.619,0.115,0.0668,0.223,141.97,0.000261,-8.494
Get Along,Kenny Chesney,22,6OHM2BhdqE8xZeRZtvGSSl,0.0,0.000656,0.52,0.588,0.114,0.0273,0.502,92.54799999999999,0.696,-11.792
Get Right Witcha,Migos,72,3gZRkKhm0uaREQWUvT8Wcv,37.0,0.0349,0.951,0.682,0.107,0.253,0.564,136.99200000000002,1.89e-05,-6.417999999999999
Get Ugly,Jason Derulo,52,1zIqpYT8BqfhhtuDN2k8jY,0.0,0.0195,0.628,0.44799999999999995,0.327,0.125,0.209,111.065,0.809,-10.523
Get Up 10,Cardi B,38,2SWuoDJEc9V1GFKRuYT192,36.0,0.102,0.789,0.565,0.111,0.22,0.365,92.993,0.0,-7.006
Get Used To It,Justin Bieber,90,2b4dit5XWXFaIhcIHAcnaZ,3.0,0.9840000000000001,0.778,0.10099999999999999,0.0841,0.0576,0.42700000000000005,110.03299999999999,0.9590000000000001,-19.803
Ghost Town,Adam Lambert,64,7FpYbQ67kXiKZX4n34H3Fw,10.0,0.0456,0.66,0.615,0.0971,0.0395,0.581,121.001,0.182,-8.963
Ghost,Ella Henderson,21,7yWEApSIFSLonChhcXkCAN,0.0,0.0060799999999999995,0.644,0.693,0.13,0.0322,0.41100000000000003,104.993,7.16e-06,-4.768
Ginza,J Balvin,84,5bwSAby4G9vtup6gXduzDY,10.0,0.9840000000000001,0.521,0.264,0.0881,0.0742,0.385,204.108,0.96,-18.709
Girl Crush,Little Big Town,18,6KxmGe78POKjaOPZIJbkqP,0.0,0.48,0.7070000000000001,0.12,0.111,0.032,0.244,87.00299999999999,0.7559999999999999,-19.795
Girl In A Country Song,Maddie & Tae,54,6sfJjjw2iKegwAY1ygADrG,0.0,0.11900000000000001,0.59,0.597,0.353,0.0533,0.478,79.976,0.9079999999999999,-12.602
Girls Just Want To Have Fun,Madi Davis,98,0DGHcoLKFWJIMGUYh1JK2t,11.0,0.774,0.22699999999999998,0.498,0.10400000000000001,0.0295,0.261,176.52200000000002,0.000197,-5.165
Go Flex,Post Malone,76,7s1zT3ZJXQZuyyumwnlwbd,4.0,0.315,0.674,0.11900000000000001,0.0868,0.0332,0.0803,83.07700000000001,0.895,-16.09
God Is A Woman,Ariana Grande,8,3C7yaQQhHEWDp0T3uH3GID,5.0,0.0073,0.7490000000000001,0.479,0.11199999999999999,0.135,0.0433,145.024,0.953,-7.204
God Made Girls,RaeLynn,61,4e1LSFtwtnNrSzwfDXOXUa,0.0,0.275,0.551,0.649,0.12,0.0301,0.446,156.004,0.0005070000000000001,-8.902000000000001
God.,Kendrick Lamar,58,5WNehMXx98DHrMUI8VRlgb,12.0,0.0296,0.705,0.565,0.237,0.0941,0.207,132.91,0.0,-5.9910000000000005
Going Down!,XXXTENTACION,95,7CkbRn6S0itJqcqn88AtSV,77.0,0.0216,0.873,0.6629999999999999,0.0867,0.15,0.525,135.499,0.000356,-4.086
Gold,Kiiara,13,42wkHfuX8e9PFa3ruX9DHf,0.0,0.00021600000000000002,0.7979999999999999,0.5539999999999999,0.077,0.105,0.0638,113.29,0.9390000000000001,-14.799000000000001
Gonna Know We Were Here,Jason Aldean,54,3FiUodrtEKjVAx8NrerwFM,0.0,0.956,0.521,0.207,0.11699999999999999,0.0836,0.228,81.009,0.9279999999999999,-15.748
Gonna Wanna Tonight,Chase Rice,67,1B4nHUpS00R6SO9JZLNgKY,0.0,0.0231,0.626,0.49700000000000005,0.27699999999999997,0.0289,0.28800000000000003,124.03399999999999,0.888,-11.491
Gonna,Blake Shelton,54,22cPomYRhhcCaMdi1qWvwt,0.0,0.521,0.46299999999999997,0.405,0.10300000000000001,0.0362,0.33399999999999996,97.977,7.37e-06,-10.957
Good Girls,5 Seconds Of Summer,34,4N1SbCmpsoKOhYlmDpy8GR,27.0,0.59,0.62,0.544,0.345,0.0315,0.7170000000000001,138.88299999999998,0.0,-5.681
Good Life,G-Eazy & Kehlani,59,30bDpEqk5Hoffy0dKNRMwn,0.0,0.0108,0.716,0.63,0.0871,0.0525,0.523,84.01100000000001,0.000892,-6.985
Good To Be Alive (Hallelujah),Andy Grammer,62,4j8CMrFPnvGsXWba0Nklhn,1.0,0.105,0.871,0.725,0.11599999999999999,0.0458,0.833,120.054,0.0019399999999999999,-8.691
Goodbye,Who Is Fancy,98,3Kje7uWHzhLPQZ05w4oHQT,0.0,0.0284,0.895,0.446,0.098,0.0458,0.8740000000000001,115.001,0.82,-11.880999999999998
Goodnight N Go,Ariana Grande,87,3pQOaMeSdQWCUdxutq9dW2,5.0,0.973,0.494,0.14400000000000002,0.133,0.0635,0.0915,215.88299999999998,0.951,-15.565999999999999
Goosebumps,Travis Scott,32,6eeYUQsAvBz8yG9pw3hQ1o,1.0,0.157,0.841,0.507,0.255,0.0482,0.447,129.918,0.0,-8.408999999999999
Gorgeous,Taylor Swift,13,4PLyZfGUgqNTkWkau4X3b7,0.0,0.948,0.629,0.267,0.10300000000000001,0.0483,0.174,136.006,0.934,-12.287
Grass Ain't Greener,Chris Brown,71,0auXtNCVQLtWsYJUstvoLT,8.0,0.625,0.748,0.22899999999999998,0.105,0.0811,0.562,133.997,0.9079999999999999,-11.82
Great Is Thy Faithfulness,Jordan Smith,30,0wIXZ4dPhQn1GYQBSC1Pkh,34.0,0.919,0.301,0.379,0.191,0.0292,0.335,83.82799999999999,9.15e-05,-6.29
Greatest Love Story,LANCO,45,5ZWpelXxG8IGJTBtHcJmu7,0.0,0.00205,0.5670000000000001,0.431,0.0944,0.0352,0.0801,147.966,0.7020000000000001,-10.333
Greatest,Eminem,23,6bxDCHGSDX0GFXO1l0sFWC,15.0,0.000532,0.883,0.51,0.0566,0.1,0.664,104.49799999999999,0.914,-4.8069999999999995
Green Light,Lorde,19,1PBIJjhxiZPv9rEjVodKV5,8.0,0.0893,0.738,0.613,0.128,0.0865,0.541,130.024,3.79e-05,-8.729
Growing Pains,Alessia Cara,65,2DRNLTuiZr3MdFNfEHzWfz,35.0,0.126,0.63,0.8290000000000001,0.18899999999999997,0.253,0.7709999999999999,122.071,7.72e-06,-4.754
Gucci Gang,Lil Pump,3,3cuXlpHFoM4bwCQOCRnAxE,0.0,0.0129,0.809,0.33799999999999997,0.11,0.1,0.139,120.001,0.818,-14.915
Guys My Age,Hey Violet,68,2bLBXedkAnAulSV0eOrOKm,0.0,0.22,0.688,0.474,0.33399999999999996,0.0317,0.161,122.03399999999999,0.0257,-11.683
Gyalchester,Drake,29,0w7TC8SBiCocaPZX9r7oiz,43.0,0.0313,0.87,0.382,0.0939,0.0663,0.171,131.02700000000002,0.00193,-8.38
H.O.L.Y.,Florida Georgia Line,14,4Ncz1BbNWO8RF45sr4shAG,1.0,0.142,0.5429999999999999,0.42100000000000004,0.111,0.0298,0.171,79.083,0.7829999999999999,-10.69
Habits (Stay High),Tove Lo,3,2Kmg2xY62qV1wf3TqKXq5S,30.0,0.00314,0.688,0.778,0.0889,0.036000000000000004,0.0479,128.035,0.00396,-5.907
Halfway Off The Balcony,Big Sean,74,5WNmBqmLO2UqSrL3mkUhen,0.0,0.0386,0.7609999999999999,0.365,0.177,0.0427,0.0382,124.975,0.894,-16.029
Hallelujah,Leonard Cohen,59,0wZUugBpvjZ7K3b7eM4csE,36.0,0.8540000000000001,0.457,0.243,0.753,0.0291,0.256,82.73100000000001,0.45299999999999996,-15.784
Hallelujah,Lindsey Stirling,81,35tY8NUvCjA7QlIAjV8Jzs,16.0,0.0183,0.53,0.665,0.0996,0.0364,0.156,120.029,0.0,-5.186
Hallelujah,Panic! At The Disco,40,3JBZy3Z70UtQsWr7F7Oal5,0.0,0.0011099999999999999,0.5589999999999999,0.42100000000000004,0.115,0.0304,0.7240000000000001,160.071,0.866,-14.087
Hallelujah,Pentatonix,23,1Lp0og7lJu4S7jaPSOxuAP,1.0,0.7979999999999999,0.29600000000000004,0.165,0.0884,0.0362,0.12300000000000001,179.77700000000002,0.000625,-16.914
HandClap,Fitz And The Tantrums,53,2bUzsAVeRVW5lwaYz6ILqQ,17.0,0.00474,0.732,0.75,0.547,0.0462,0.569,140.009,0.000396,-5.559
Hands To Myself,Selena Gomez,7,0tvpWcpfFDuUL8ZzEcs9O7,10.0,0.00812,0.7390000000000001,0.779,0.12,0.09300000000000001,0.54,111.022,0.00011499999999999999,-8.219
Handsome And Wealthy,Migos,79,0yyL9AGWb9KL1UXrmy9d7J,1.0,0.105,0.6409999999999999,0.5660000000000001,0.496,0.313,0.23399999999999999,143.9,0.0,-9.369
Hangin' On,Chris Young,71,6CyJlVAEFlNdpggOLanytL,75.0,0.0651,0.434,0.831,0.11900000000000001,0.0453,0.596,156.034,0.0,-4.774
Happier,Ed Sheeran,59,0C5547gKRJIV3d4h5OjKta,15.0,0.992,0.532,0.165,0.141,0.0648,0.20600000000000002,89.98200000000001,0.937,-14.325999999999999
Hard Times,Paramore,90,1LmK2u2Oxp1LdRK5DzG6Bc,0.0,0.00161,0.672,0.8009999999999999,0.0599,0.0301,0.8809999999999999,120.00200000000001,0.174,-7.257000000000001
Hardaway,Derez De'Shon,61,4q97WC8gCxG3qAQifSmc9Q,6.0,0.0195,0.701,0.44,0.105,0.064,0.35600000000000004,132.874,0.0,-10.568
Hate U Love U,Olivia O'Brien,99,4Ij6KPXAS0qwZMdutlzYaP,29.0,0.462,0.657,0.488,0.129,0.0683,0.344,91.958,9.96e-05,-14.519
Have It All,Jason Mraz,90,0XrLU5CQDd0sblDX76SNoP,0.0,0.0164,0.6459999999999999,0.6940000000000001,0.0994,0.0498,0.45799999999999996,164.014,0.8340000000000001,-9.823
Have Yourself A Merry Little Christmas,Sam Smith,90,6mgg37GlT1whsCfu4omQbz,0.0,0.993,0.415,0.00409,0.136,0.221,0.242,74.227,0.8590000000000001,-21.848000000000003
Head Above Water,Avril Lavigne,64,6L01SSlHyV7AxjICRR5vlm,0.0,0.0211,0.6579999999999999,0.557,0.267,0.0271,0.214,130.026,0.8690000000000001,-10.937999999999999
Head Over Boots,Jon Pardi,51,01FpDvrKgGXjLIIfBy6B26,0.0,0.005529999999999999,0.7040000000000001,0.5489999999999999,0.27399999999999997,0.0262,0.529,108.012,0.326,-9.11
Heartache On The Dance Floor,Jon Pardi,47,2Ghrm2bFSeflWl5kqKgJ2q,0.0,0.0197,0.721,0.479,0.121,0.0391,0.72,116.006,0.344,-10.48
Heartbeat Song,Kelly Clarkson,21,2s1k96MZUto0noeEqSTTHf,27.0,0.0584,0.395,0.929,0.0401,0.0931,0.547,158.22899999999998,0.0,-3.3680000000000003
Heartbeat,Carrie Underwood,42,51IM4ZCcCWRq8ipmlRvBdi,0.0,0.289,0.6459999999999999,0.44,0.122,0.0272,0.536,139.967,0.00022999999999999998,-11.761
Hearts Don't Break Around Here,Ed Sheeran,93,4lZt4aQoBwBW9ixjahoDTe,1.0,0.142,0.207,0.231,0.0872,0.0339,0.171,70.021,0.9209999999999999,-12.665999999999999
Heathens,twenty one pilots,2,5Y4X0loxP3zGLbnj5ZZmHP,5.0,0.995,0.585,0.0879,0.159,0.055999999999999994,0.138,180.02200000000002,0.946,-21.373
Heaven,Kane Brown,15,2eOVbhe6yICENPo442UNfB,0.0,0.0251,0.6609999999999999,0.322,0.33899999999999997,0.0451,0.489,80.025,0.669,-11.872
Heavy Heart,Meek Mill,99,6lc0syZeKavxHMMIYtZToY,12.0,0.217,0.457,0.6970000000000001,0.0931,0.445,0.359,72.197,0.0,-5.112
Hell Of A Night,Dustin Lynch,55,0jDNflT0LIeCnRwOSkDTMO,0.0,0.00742,0.624,0.27399999999999997,0.332,0.0379,0.611,85.009,0.8109999999999999,-13.915999999999999
Here,Alessia Cara,5,7Hyj8Hex8YapeXzx2gDdim,24.0,0.9840000000000001,0.743,0.205,0.0771,0.0442,0.133,121.51299999999999,0.946,-21.748
